file,genre,bpm,score_rythme,score_musicalite,commentaire,version,score_rythme_alt,score_musicalite_alt,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,chroma_1,chroma_2,chroma_3,chroma_4,chroma_5,chroma_6,chroma_7,chroma_8,chroma_9,chroma_10,chroma_11,chroma_12,zcr_mean,spectral_centroid,spectral_bandwidth,spectral_rolloff,rms
audio_degraded/guitar_800695_Acoustic_Guitar_Oneshot_Slice_64__degraded_rhythm.wav,pop,[133.92857143],40.0,80.0,Wtf,degraded_rhythm,28.0,80.0,-344.34055,175.14009,9.882953,28.648294,0.1835076,11.724043,1.2531726,2.2117815,0.5419839,-4.8994164,1.0766286,-8.535011,-3.311751,0.41366455,0.4088132,0.49364498,0.30423865,0.21819264,0.3310565,0.49822053,0.6308596,0.5687169,0.49436766,0.42326057,0.43568945,0.018977467606707318,1432.621755525657,2368.2346172484163,2652.439024390244,0.04883169
audio_degraded/drums_760528_192_BPM_Industrial_Drum_Loop__6431__WAV___degraded_rhythm.wav,electronic,[151.99908088],90.0,50.0,Drums,degraded_rhythm,63.0,50.0,-256.90244,176.21135,13.1076975,46.841423,2.7961361,20.21411,-0.4540841,3.802459,8.1341,-7.292039,5.581923,-1.4463758,3.7633955,0.65658814,0.59472036,0.55001575,0.59419626,0.62456596,0.6338985,0.60257345,0.63654596,0.6369145,0.682746,0.706932,0.6928072,0.01207736696262767,1057.2331519715603,2135.9425267821725,1891.8828342618385,0.12718105
guitar/562996_Relax_guitar.mp3,pop,[59.84042553],80.0,80.0,Wtf,,,,-222.30434,82.065056,11.513802,35.487328,-2.2227151,4.437147,-16.080622,-6.456521,-31.840086,-8.711902,-25.910114,-15.576765,-22.965593,0.3189311,0.5527845,0.20630969,0.10689414,0.20756246,0.20755799,0.39963886,0.15284547,0.23642887,0.7318151,0.29129386,0.2732472,0.08018844039351852,2356.862824111468,2701.655787480871,5337.109375,0.10752979
audio_degraded/piano_665807_Piano_in_11_8_409__degraded_rhythm.wav,simple_note,[120.18531977],100.0,100.0,Simple,degraded_rhythm,70.0,100.0,-578.61224,161.0176,32.01467,-15.698992,4.704734,15.587371,4.6225634,-0.832833,3.3245864,5.492522,5.238597,6.5606937,5.561042,0.26190117,0.36386913,0.37033,0.43150115,0.72252494,0.42239848,0.35409352,0.530902,0.65073115,0.55623376,0.45885953,0.3607173,0.023923364016089108,1804.762463296246,2533.893204674842,4008.480381729579,0.010067873
"ambient/532227_Park_Ambience,_A.mp3",,[102.27272727],,,,,,,-430.46817,115.32329,-3.269967,20.73349,-2.901901,7.3315506,11.1674795,3.9430504,2.44562,-2.793094,-2.9043748,-3.1549695,-3.0865302,0.58487016,0.6037406,0.56971955,0.58469933,0.58716226,0.56377804,0.59837556,0.57982975,0.59444886,0.5613277,0.5663586,0.5641734,0.067383732606174,3172.157420639712,3552.3957911944253,6696.118582450402,0.00711149
audio_degraded/guitar_616240_49__degraded_musicality.wav,simple_note,[109.95678191],100.0,100.0,100,degraded_musicality,100.0,70.0,-725.9625,118.31666,62.575397,55.479324,19.283401,24.738655,4.7120295,8.915931,0.023169903,2.5173051,-0.41109976,-3.8862238,-6.014892,0.94517404,0.43209583,0.17683119,0.08362338,0.041129906,0.0948124,0.28851038,0.23605637,0.18496588,0.32006422,0.6920126,0.9836212,0.014939993866219008,1969.7503756918288,3607.208143211254,4430.189602434142,0.0031187611
synth/661107_Synth_Bass_Loop_4.mp3,electronic,[129.19921875],100.0,100.0,Ouahhh,,,,-384.50287,115.26448,16.731083,12.284767,12.497957,9.536788,8.802802,6.5112653,6.3970447,5.29842,4.9562325,4.225244,3.8495142,0.81183463,0.8442358,0.85076576,0.8573534,0.8691409,0.8429018,0.81847817,0.8265459,0.846694,0.8282743,0.7769137,0.7781583,0.006719998573059361,636.8993637142022,1391.556409904301,1067.9419948630136,0.18847217
percussion/620246_bongo_opentones_lowdrum.flac.mp3,latino,[57.98969072],70.0,80.0,Ok,,,,-477.27634,65.50764,31.162195,21.40188,13.796087,5.310137,3.0796368,1.5892835,0.16151631,-0.60529375,-2.1628819,-1.5065975,-0.27869764,0.84057033,0.713801,0.41398886,0.24232571,0.15736452,0.19275635,0.21942347,0.23269947,0.32062504,0.47624153,0.62892175,0.68917084,0.052951538760359115,4533.936565964735,5316.066607778231,10894.552831491712,0.016873395
guitar/78425_cl_min_a2.mp3,jazz,[120.18531977],80.0,90.0,Woahhh,,,,-305.7858,133.7567,-54.169994,35.38661,-3.519555,-9.232224,2.8501341,-5.5394187,-7.696973,-6.744345,-6.6550903,-4.3256683,-3.3204455,0.682908,0.33284384,0.2711618,0.36504444,0.51836234,0.6773847,0.42387378,0.41796067,0.3171198,0.22757675,0.32047093,0.49781004,0.06591515444884727,2144.2869997990647,2111.825505690151,4318.927582402738,0.104851626
audio_degraded/ambient_133821_Auction_Ambience_2__degraded_musicality.wav,,[75.99954044],,,,degraded_musicality,,0.0,-521.8293,127.85846,8.326608,4.10845,16.683983,16.326307,5.692968,6.581566,13.998235,6.0941577,3.7002401,9.918077,12.139275,0.66437095,0.6587035,0.66156256,0.6981774,0.7544192,0.77000576,0.6907253,0.63158137,0.5966811,0.5815296,0.56515515,0.5912695,0.021549250170062383,1742.4925208508223,2990.1864888657487,3410.7862066963103,0.006338202
audio_degraded/guitar_52081_guitarloop__degraded_musicality.wav,rock,[85.22727273],90.0,80.0,Espacé,degraded_musicality,90.0,56.0,-246.15564,158.39684,-52.67691,-5.1532164,-15.3249855,-29.555637,-6.4606752,-16.68402,-26.68925,-16.478653,-7.8933945,-18.882172,-11.79973,0.19383219,0.20409523,0.63286227,0.19950332,0.028022446,0.026489826,0.03393598,0.02438372,0.06934302,0.36207494,0.24072023,0.09882654,0.06714556850282485,1166.5787004564431,1019.6444096167146,2114.6385063559323,0.10991572
synth/661112_Synth_Bass_Loop_11.mp3,electronic,[129.19921875],100.0,100.0,Ouahhh,,,,-354.71777,133.63489,17.941734,13.233566,13.839017,10.203048,9.537002,6.734207,6.6391506,5.250325,4.854547,3.9944506,3.567119,0.8472355,0.8282617,0.80892,0.8158681,0.8261049,0.79648155,0.77599204,0.7765119,0.80138093,0.8038853,0.79108465,0.8286555,0.005423117627473364,634.0716729439079,1290.7453779591094,1083.6084653253424,0.2209733
audio_degraded/guitar_130470_Electric_Guitar_7__degraded_rhythm.wav,electronic,[120.18531977],60.0,80.0,Electro,degraded_rhythm,42.0,80.0,-256.8884,183.20584,-86.936646,5.054352,-8.552212,-2.8936357,-11.353778,-14.806746,-11.366089,-3.085313,1.3189579,-5.437955,-3.6390524,0.42565992,0.38602075,0.3389396,0.32116333,0.36921817,0.31735843,0.33876556,0.3961001,0.34209332,0.3684125,0.4102086,0.4205535,0.06854928455305533,2072.534814855618,1813.2292149212637,3517.7536804552024,0.053418238
audio_degraded/guitar_47852_E_Maj__degraded_rhythm.wav,pop,[187.5],100.0,100.0,Pop E,degraded_rhythm,70.0,100.0,-203.57405,139.32579,-44.64393,109.31794,12.335371,0.4332649,13.757249,-0.79378337,12.110734,-1.4844128,-8.691865,-9.065384,-1.7312031,0.48474023,0.1759504,0.18302613,0.43502805,0.9605791,0.521971,0.14916135,0.10387551,0.23153597,0.20569731,0.37129676,0.5829005,0.05197712526483051,1228.0040295074998,1506.002693929605,3069.1207627118642,0.18631554
audio_degraded/guitar_47861_C_min__degraded_musicality.wav,pop,[80.35714286],100.0,100.0,Pop C min,degraded_musicality,100.0,70.0,-204.24767,149.84026,-63.60978,99.47203,13.450738,-10.90512,11.849619,9.697394,3.4171777,-8.83187,-19.050177,-8.162609,3.5270326,0.32746658,0.25246444,0.12124101,0.063414335,0.19146673,0.45998487,0.22916195,0.17475325,0.28133288,0.5618695,0.9750864,0.5943946,0.05804053773271277,1343.045743829573,1423.494122313624,3018.2637965425533,0.16259831
audio_degraded/sfx_322494_Explosion_12__degraded_musicality.wav,ambient,[73.828125],100.0,100.0,Bizarre,degraded_musicality,100.0,70.0,-576.2215,112.318825,41.985966,43.00611,27.52771,23.287563,12.614738,21.681845,12.156334,13.759733,6.191734,10.409805,4.1335454,0.78472227,0.7619228,0.7499619,0.75858516,0.7769563,0.7722436,0.70518947,0.6828625,0.6951241,0.7225938,0.7258648,0.7425516,0.01732993784530387,1566.8157661388964,3244.538364896538,2584.5792148653313,0.015225149
audio_degraded/guitar_616253_61__degraded_rhythm.wav,simple_note,[161.49902344],100.0,100.0,100,degraded_rhythm,70.0,100.0,-686.7114,102.74567,23.383993,17.857082,-12.577489,6.28178,-10.202202,4.5373306,-7.704754,9.282523,4.734792,3.0279605,-6.7128954,0.3899814,0.9991947,0.3214622,0.048175666,0.013001676,0.015972633,0.008527728,0.08587818,0.34835005,0.077117264,0.019380309,0.07483585,0.047926682692307696,3132.381593406681,4286.810249055184,7364.4426477100205,0.002130887
audio_degraded/guitar_47853_F__Maj__degraded_rhythm.wav,pop,[187.5],100.0,100.0,Pop F,degraded_rhythm,70.0,100.0,-208.52344,142.53262,-53.445248,108.01591,8.349173,0.9262898,9.777136,0.06409266,5.0004425,-4.9522305,-6.83953,-8.434439,-6.7819986,0.4083505,0.93002844,0.44534013,0.21945567,0.20026594,0.4172757,0.71802294,0.4166908,0.21886174,0.21906531,0.3347971,0.20421924,0.07081117021276596,1405.0134208613165,1530.8565520041057,3164.0625,0.13854781
audio_degraded/guitar_616242_82__degraded_rhythm.wav,simple_note,[147.65625],100.0,100.0,100,degraded_rhythm,70.0,100.0,-733.19745,60.561306,3.2740412,4.826291,-16.369907,2.6221411,-5.4377666,14.861445,20.284142,34.7425,24.044077,6.1325817,-21.658411,0.030081144,0.028884582,0.031848993,0.032388326,0.027521275,0.021276185,0.021586629,0.016706828,0.022732697,0.22216175,0.99916214,0.20383507,0.07267518552559912,4380.056880498816,4569.169129485192,9433.372587316177,0.0021307387
guitar/616270_78.mp3,simple_note,[114.84375],100.0,100.0,100,,,,-696.3455,73.462234,-2.5527046,12.98576,-17.482656,16.835228,-10.174192,5.869641,-8.627345,10.458861,10.918649,27.112452,18.97791,0.050121263,0.07524587,0.048865136,0.038575266,0.03519305,0.24611342,1.0,0.21582994,0.028015077,0.04277755,0.045236003,0.03477382,0.08833126905487805,4305.8515123366915,4272.8182497224825,9286.167587652439,0.0019840708
audio_degraded/guitar_550973_clean_guitarr_riff.mp3__degraded_musicality.wav,rock,[140.625],90.0,80.0,Daymn,degraded_musicality,90.0,56.0,-225.79155,188.54617,-86.63758,19.58452,-11.952614,-21.536955,-4.418336,-19.709692,-0.56243646,-6.5375257,-10.27361,-8.454702,-14.422284,0.4098148,0.30039477,0.35233638,0.2343525,0.3114374,0.31932664,0.44284102,0.52521616,0.42454153,0.5817498,0.39296427,0.32598424,0.08594885537790697,1378.4401133447625,1114.5804321002931,2459.5748546511627,0.06437435
guitar/146277_Primitive_Pedal.mp3,pop,[135.99917763],80.0,80.0,Bonne,,,,-49.085457,139.70973,-56.27239,27.25735,-9.306274,35.642868,-34.04586,14.751643,-19.530819,15.513632,-20.404068,2.9686277,-13.034724,0.44959432,0.45047584,0.62027824,0.5667435,0.73343664,0.4028983,0.35129026,0.29852694,0.29148528,0.34344262,0.4290689,0.61687577,0.09013284070397112,3631.06308753496,3486.662468283614,7244.147852267599,0.35869303
audio_degraded/synth_208501_Analog_Synth_01_G__degraded_rhythm.wav,ambient,[187.5],100.0,100.0,Bizarre,degraded_rhythm,70.0,100.0,-498.2887,37.187386,-13.230801,-11.040959,-15.471874,-12.498472,-4.73668,2.4982915,0.47847712,-5.1666594,-6.3757195,0.072087735,5.0055947,0.51607543,0.43746746,0.38843033,0.5568791,0.8819122,0.4543331,0.36486268,0.36982775,0.35995203,0.34483752,0.34154534,0.39960322,0.051603497199292456,4761.955064970138,5162.853676020401,10510.94487028302,0.01614193
guitar/167412_OpenG.mp3,simple_note,[120.18531977],100.0,100.0,G,,,,-565.1325,114.597305,47.20193,2.9749,-6.3668227,-0.80506355,6.12777,6.271723,-8.413333,-29.689291,-35.816772,-21.059628,-2.9028947,0.011032771,0.21369581,0.71988165,0.18278787,0.09794019,0.24239095,0.6380557,0.8375178,0.5245258,0.23875737,0.06650662,0.05660517,0.019893331359945872,691.4974781243931,1007.1718433627741,1111.5969770170839,0.021457672
audio_degraded/guitar_683039_Harmonic_d4__degraded_rhythm.wav,classical,0.0,100.0,100.0,100,degraded_rhythm,70.0,100.0,-718.71326,40.372383,24.42381,9.498591,-1.1783589,-7.5526075,-9.88771,-10.358843,-10.750641,-9.812475,-5.181109,4.054942,15.831588,0.047256075,0.24263774,0.9845141,0.39794213,0.052323338,0.044266675,0.044200268,0.04452699,0.045653965,0.04288942,0.03913151,0.040522337,0.03487232927316294,2788.56899869345,4085.170321519136,5635.255310253594,0.003269525
audio_degraded/guitar_8392_Clean_E1st_harm__degraded_musicality.wav,simple_note,[120.18531977],100.0,100.0,simple,degraded_musicality,100.0,70.0,-600.4823,28.371271,6.718689,2.0112152,-0.8235132,-2.3294005,-2.5064623,-2.6003864,-4.096999,-5.516334,-3.731382,0.3593896,4.8390326,0.15487167,0.30556387,0.880976,0.44294977,0.23005633,0.23533253,0.20946984,0.19647668,0.2634151,0.27031955,0.19809245,0.16388595,0.11817091213677355,4783.559085630996,4599.808500797211,9424.207007765532,0.007535076
audio_degraded/guitar_330925_SomeRevelationIntro2__degraded_musicality.wav,pop,[112.34714674],80.0,80.0,Noice,degraded_musicality,80.0,56.0,-476.32056,149.42484,36.14957,-9.681351,2.8056989,12.42494,4.565709,-6.422689,-13.791618,-14.25021,-9.303215,-6.8215017,-7.258091,0.5647333,0.46827525,0.2816486,0.23671228,0.22010303,0.17149419,0.16489467,0.35660437,0.2624816,0.17359294,0.16848892,0.29160264,0.032362352530619594,1037.065497338132,1374.1864501882528,1730.9716656159942,0.031323988
drums/760540_209_BPM_Industrial_Drum_Loop_#6437_(WAV).mp3,electronic,[52.20170455],90.0,50.0,Bruh,,,,-160.47942,181.63167,-34.830353,62.404316,0.32847658,7.89093,14.184875,6.9318576,3.3227262,5.7752743,4.282698,2.1239238,3.536229,0.6005422,0.5876544,0.7393678,0.86013144,0.82899755,0.7435547,0.57482076,0.4369331,0.38025215,0.41303587,0.45650148,0.5327574,0.025081133601641416,1681.2064842049524,2441.841885378661,3700.0405051491475,0.22844869
audio_degraded/drums_760618_232_BPM_Industrial_Drum_Loop__6462__WAV___degraded_musicality.wav,electronic,[117.45383523],90.0,60.0,Mougou,degraded_musicality,90.0,42.0,-241.4574,148.37474,4.6925473,54.203964,13.795405,23.745283,7.772485,11.786554,2.5113654,7.9828887,4.1008673,3.7643342,4.443247,0.6084691,0.5904793,0.590577,0.63365686,0.7096785,0.75044143,0.7286824,0.73697346,0.72067255,0.69420105,0.6523747,0.6149641,0.019857227384291725,1631.0566714620793,2763.250308778167,3619.1183681407783,0.13365383
audio_degraded/synth_661109_Synth_Bass_Loop_32__degraded_rhythm.wav,electronic,[206.71875],100.0,100.0,Ouahhh,degraded_rhythm,70.0,100.0,-400.36533,100.82428,16.357452,10.595073,10.9621725,7.511803,7.388092,5.011502,4.8447475,3.9296217,3.6344473,3.1635878,2.5799809,0.6667484,0.6771114,0.661425,0.6512279,0.67285836,0.6608588,0.6181201,0.629971,0.64355046,0.6810808,0.6561195,0.63617533,0.007436029803593179,1299.1834542902293,2078.9501069367957,2946.560501674787,0.1054371
audio_degraded/ambient_400913_Sound_of_the_city.mp3__degraded_rhythm.wav,,[140.625],,,,degraded_rhythm,0.0,,-374.84222,159.70584,-6.175221,13.839481,-11.618258,14.984682,-3.9875028,6.0301595,-7.469472,-4.184588,-3.4509034,-5.7523694,1.490267,0.5990981,0.6455232,0.64483255,0.59401053,0.53733194,0.5008633,0.4934601,0.47658232,0.48682797,0.49308038,0.52259195,0.5507953,0.04184067744959836,2290.101994134814,3238.709594643771,4738.8435449809185,0.012067233
audio_degraded/drums_457376_kick_13__degraded_musicality.wav,,[206.71875],,,,degraded_musicality,,0.0,-108.23432,146.65665,1.1665841,48.37825,9.257309,28.428244,2.4547443,19.357958,0.41574213,12.588023,0.52005535,10.920953,2.0269928,0.6049367,0.52346915,0.50608057,0.5941188,0.6896868,0.7725342,0.78107196,0.8038134,0.8363571,0.83783096,0.8142507,0.6951151,0.007618439503205128,1537.0552563512651,3036.327719657369,3365.8052884615386,0.62064344
audio_degraded/sfx_629349_2770_1-FP-SWOOSH-SW-TMc_78_F_4.aif__degraded_musicality.wav,ambient,[303.99816176],100.0,100.0,Bizarre,degraded_musicality,100.0,70.0,-413.97977,8.904369,-64.04319,26.465693,-34.579865,19.25948,-17.410244,21.025887,-17.67854,22.269493,-17.739971,13.241259,-9.347243,0.5281657,0.53644717,0.52928257,0.5669012,0.5496596,0.5335032,0.654872,0.6755306,0.53742594,0.537682,0.54493886,0.566469,0.2794213388480392,7060.565138105161,4434.800351577691,12535.279756433823,0.023214508
audio_degraded/guitar_435638_Short_Weird_Guitar_Riff__degraded_rhythm.wav,pop,[87.890625],60.0,70.0,Bien ouej,degraded_rhythm,42.0,70.0,-405.0574,90.37693,6.745207,24.026268,0.06435122,5.6860337,6.5459676,-0.67911655,-9.253582,-5.5570817,-7.4396524,-1.7764021,-0.20733538,0.1377688,0.24278535,0.55908716,0.1398099,0.11565966,0.21372175,0.10056773,0.13187511,0.10313877,0.14059858,0.028438045,0.056088522,0.053581008583690984,1037.8884850881125,1382.190877717696,1738.7506706008583,0.051077995
audio_degraded/sfx_317758_SFX_Explosion_19__degraded_musicality.wav,ambient,[156.60511364],0.0,0.0,Ambient,degraded_musicality,0.0,0.0,-263.68054,215.1917,-12.560162,6.335893,-8.304187,24.191439,-12.222014,2.3171372,-2.8642373,7.367436,-13.967535,8.440377,-6.596588,0.6159707,0.6205509,0.6301689,0.6389739,0.6137602,0.6175696,0.6160724,0.5984212,0.6165841,0.5732432,0.5535587,0.5944477,0.04203944052419355,1441.8823372481945,2099.471208997252,2028.5203503024193,0.07179071
audio_degraded/guitar_248175_E_string_01__degraded_musicality.wav,simple_note,[281.25],100.0,100.0,E,degraded_musicality,100.0,70.0,-690.1071,113.92392,73.66221,53.04849,34.313198,24.535177,14.365566,6.2932386,-1.106704,-4.969224,-6.7774677,-8.195945,-10.235833,0.11210473,0.6052487,0.9385365,0.722137,0.17844602,0.034422625,0.0884011,0.025680693,0.048383184,0.13753933,0.08361123,0.028149692,0.013193927744708995,665.8369328154669,1629.7315339336558,534.6602182539683,0.0047256066
guitar/616242_82.mp3,simple_note,[114.84375],100.0,100.0,100,,,,-699.8995,64.92162,0.836185,9.387198,-17.840431,6.094693,-8.79473,14.810513,15.418851,33.079994,20.723719,6.3174133,-21.10343,0.036343332,0.038947992,0.042480063,0.03847387,0.033735573,0.026793987,0.02639003,0.022920702,0.028864468,0.22789828,0.9984979,0.20759773,0.07980937074250681,4316.778592846949,4237.341829166712,9334.20350285252,0.002430326
audio_degraded/guitar_47864_E_min__degraded_rhythm.wav,pop,[187.5],100.0,100.0,Pop E min,degraded_rhythm,70.0,100.0,-180.70653,131.95535,-48.541092,111.30665,1.2634695,-1.5053658,14.378683,-3.5916765,9.4218,-0.1975303,5.7326665,5.701252,-4.161911,0.777843,0.2890617,0.20007342,0.24567562,0.47449183,0.27369657,0.1952596,0.21135587,0.16243207,0.26462498,0.6134999,0.9254275,0.06842197516025642,1454.435457859533,1614.136914986893,3391.2760416666665,0.18827741
guitar/800699_Acoustic_Guitar_Oneshot_Slice_68.mp3,jazz,[72.11538462],60.0,80.0,Bossa,,,,-320.56436,182.84772,21.529152,34.78735,15.210909,21.31632,16.57671,7.1207266,7.1367984,4.648999,4.034571,-6.3496842,-6.8605657,0.33533454,0.26006258,0.30757564,0.44621316,0.319932,0.23995367,0.2706156,0.4041901,0.66891015,0.8796787,0.8873282,0.60053265,0.013325352822580645,966.7997753215406,1991.408350534412,1372.6814516129032,0.13122413
audio_degraded/ambient_347829_Mayakovsky_theatre_main_stage_musicians_rehearsal__ambience__stage_workers_XY_mics__degraded_rhythm.wav,,[200.89285714],,,,degraded_rhythm,0.0,,-476.38654,137.66013,6.2816,-15.179385,1.6194763,1.9074619,-0.5766169,-1.5389264,-4.7848725,-6.335234,-4.725897,-2.5728188,-0.27035096,0.3594681,0.4311624,0.3476205,0.3712466,0.38284075,0.4722949,0.5031948,0.3425914,0.34878817,0.3689665,0.48002225,0.3836285,0.04363971467191408,1992.8851700198704,2694.6776076030333,3561.7753006841253,0.010699563
guitar/47861_C_min.mp3,pop,[80.35714286],100.0,100.0,Pop C min,,,,-164.86537,133.52036,-56.489296,103.21177,-9.033958,-3.9989874,13.35967,6.558124,-7.155203,-16.947157,-16.436783,3.3245623,-0.83676594,0.9809566,0.57947963,0.3329303,0.2504143,0.10549812,0.051661115,0.19125764,0.42096037,0.20220762,0.18340346,0.24337576,0.69108284,0.0841531956449468,1658.4077242132084,1615.654967864675,3482.401097074468,0.1792846
synth/208499_Analog_Synth_01_G#.mp3,ambient,[200.89285714],100.0,100.0,Bizarre,,,,-485.55463,37.021572,-14.386691,-11.837973,-16.066996,-11.32059,-3.2459688,2.6310277,-0.6686781,-5.495015,-3.9451747,4.1552925,8.028483,0.41402775,0.54610384,0.5108034,0.42257363,0.54004765,0.816551,0.49064603,0.40387213,0.41273332,0.38588935,0.3735944,0.3691892,0.02854147518382353,3709.5217166577386,4398.418598849068,8484.51286764706,0.020371383
audio_degraded/guitar_576575_guit_scratch__degraded_rhythm.wav,rock,[161.49902344],30.0,30.0,Wut?,degraded_rhythm,21.0,30.0,-343.22308,220.74292,-35.622482,-8.766421,13.529189,-11.179182,-8.274534,-4.647384,-5.795113,6.1751795,1.4058121,-19.148312,-8.717629,0.33511698,0.3009311,0.24690074,0.25419727,0.26639545,0.29497388,0.2534235,0.3278695,0.5965553,0.47057593,0.3639091,0.30591956,0.04040320444915254,1178.6358380888576,1151.8326079748892,1955.6436829647776,0.06562056
audio_degraded/piano_665807_Piano_in_11_8_409__degraded_musicality.wav,simple_note,[120.18531977],100.0,100.0,Simple,degraded_musicality,100.0,70.0,-579.06744,165.03316,42.901722,-13.200294,-3.0189133,9.563253,5.2925997,1.907058,4.7554955,5.2017093,2.3157332,3.0544233,6.9300942,0.3650935,0.38448712,0.712438,0.51108676,0.3863241,0.550156,0.6150422,0.5839334,0.49168676,0.44490147,0.28947523,0.32606956,0.020129885835913314,1652.9460933216105,2409.378116368724,3620.4447743324304,0.0111915255
audio_degraded/guitar_557299_8-string_guitar_E1__degraded_rhythm.wav,rock,[120.18531977],90.0,80.0,Musical,degraded_rhythm,63.0,80.0,-471.46585,163.66006,44.594704,27.786291,30.015182,15.047469,15.847598,21.148075,16.974365,9.401766,6.8318963,8.281364,5.678976,0.68487024,0.6415482,0.6284361,0.6910687,0.7344299,0.82437605,0.71893615,0.6314247,0.59798753,0.61711943,0.5619203,0.58153224,0.008008290036674817,510.7811410803993,1324.7448175315658,662.975208683527,0.050665256
